pos_name,brand_line,proof,category,region,sub_region,whiskey_type_id,all_upcs
The Glenlivet Single Malt Scotch Whisky Jamaica Edition Treasure Beach 12 Year,The Glenlivet,80.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,674868000146
CCD Straight Whiskey,CCD,88.0,American,Other,Other,0cac00fc-a7ab-4c0a-894a-c40bdd25fdc7,675901128025
CCD Corn Whiskey Finished in Maple Syrup Barrels,CCD,80.0,American,Other,Other,12ca2047-c61c-49fb-afcc-291238c6bf9e,675901128032
CCD Reserve Corn Whiskey,CCD,88.0,American,Other,Other,e707f850-35eb-4d7c-8acf-1abe78d1a559,675901128070
CCD Straight Bourbon Whiskey,CCD,106.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,675901128186
Good Trouble Kentucky Straight Bourbon Whiskey Limited Edition Small Batch,Good Trouble,92.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,676737498221
Helltown Straight Bourbon Whiskey 16 Year,Helltown,94.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,677355362857
Helltown Small Batch Straight Bourbon Whiskey,Helltown,100.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,677355364066
Helltown Barrel Strength Straight Bourbon Whiskey 16 Year,Helltown,108.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,677355375727
Three Chord Blended Bourbon Whiskey,Three Chord,81.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,680140534728
Three Chord Twelve Bar Reserve Barrel Proof Straight Bourbon Whiskey,Three Chord,107.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,680140534735
Three Chord Amplify Rye Whiskey,Three Chord,95.0,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,680140534742
Three Chord Strange Collaboration Kentucky Straight Bourbon Whiskey Finished in Pinot Noir Barrels,Three Chord,99.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,680140534773|798156842321
Pinckney Bend Distillery Heirloom Corn Whiskey Bloody Butcher,Pinckney Bend Distillery,100.0,American,Other,Other,e707f850-35eb-4d7c-8acf-1abe78d1a559,680140538818
Backbone Straight Wheat Whiskey Single Barrel,Backbone,116.6,American,Other,Other,ae30dffe-975c-44de-a5a3-bd073d1c36bb,680201824911
Old Bardstown Gold Label Kentucky Straight Bourbon Whiskey,Old Bardstown,80.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,680203010077|680203010084|680203010091
Old Bardstown Kentucky Straight Bourbon Whiskey - Distilled and Bottled by The Willett Distillery,Old Bardstown,86.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,680203010275|680203010374|680203010671
Willett Family Estate Single Barrel Straight Rye Whiskey,Willett,112.0,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,680203019322
Willett Pot Still Reserve Kentucky Straight Bourbon Whiskey,Willett,94.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,680203019353|680203025880|680203119350|680203519358
Willett 80th Anniversary Kentucky Straight Bourbon Whiskey,Willett,100.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,680203019360
Johnny Drum Green Label Kentucky Straight Bourbon Whiskey,Johnny Drum,80.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,680203020076
Johnny Drum Black Label Kentucky Straight Bourbon Whiskey,Johnny Drum,80.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,680203020175
Johnny Drum Private Stock Kentucky Straight Bourbon Whiskey,Johnny Drum,101.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,680203020571
Noah's Mill Small Batch Genuine Bourbon Whiskey,Noah's Mill,114.3,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,680203030075
Rowan's Creek Kentucky Bourbon Whiskey,Rowan's Creek,100.1,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,680203040074
Willett Family Estate Straight Rye Whiskey Small Batch Cask Strength 4 Year,Willett,115.0,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,680203040180
Old Bardstown Kentucky Straight Bourbon Whiskey,Old Bardstown,101.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,680203041002
Old Bardstown Kentucky Straight Bourbon Whiskey Bottled In Bond,Old Bardstown,100.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,680203042009
Pure Kentucky XO Kentucky Straight Bourbon Whiskey,Pure Kentucky,107.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,680203050073
Kentucky Vintage Original Sour Mash Straight Kentucky Bourbon Whiskey,Kentucky Vintage,90.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,680203060072
Willett Family Estate Single Barrel Rye Whiskey 4 Year,Willett,110.0,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,680203092073
Willett Exploratory Cask Finish Small Batch American Rye Whiskey,Willett,103.4,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,680203092080
Corner Creek Reserve Bourbon Whiskey,Corner Creek,88.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,680203101072|680203101100|867931000451
Willett Family Estate Small Batch Straight Rye Whiskey 2 Year,Willett,109.4,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,680203220148
Willett Kentucky Straight Bourbon Whiskey Wheated 8 Year,Willett,108.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,680203320145
Willett Family Estate Rare Release Straight Rye Whiskey 3 Year,Willett,111.2,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,680203320152
Willett Family Estate Small Batch Straight Rye Whiskey 3 Year,Willett,108.0,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,680203350166
Willett Family Estate Single Barrel Straight Rye Whiskey 6 Year,Willett,116.8,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,680203620146
Willett Family Estate Single Barrel Straight Rye Whiskey 7 Year,Willett,114.4,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,680203720143
Willett Family Estate Bottled Single Barrel Straight Rye Whiskey 8 Year,Willett,116.6,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,680203820140
Old Pogue 1876 Master's Select Kentucky Straight Bourbon Whiskey,Old Pogue,91.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,680203990072
Two James Spirits Catcher's Rye Vermouth Single Barrel Aged Rye Whiskey,Two James Spirits,117.3,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,680226326506
Two James Spirits The French Connection Rye Whiskey Finished in French Barrique,Two James Spirits,120.0,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,680226326520
Two James Spirits Catcher's Rye Vermouth Barrel Aged Rye Whiskey,Two James Spirits,119.2,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,680226327008
Whitmeyer’s Texas Whiskey,Whitmeyer’s,90.0,American,Other,Other,0cac00fc-a7ab-4c0a-894a-c40bdd25fdc7,680474017751
1835 Bourbon Whiskey - Texas Made,1835,90.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,680569159007
Texas Silver Star Spirit Whiskey,Texas Silver Star,80.0,American,Other,Other,0cac00fc-a7ab-4c0a-894a-c40bdd25fdc7,680569159489
Glendalough Sherry Cask Finish Poitin Irish Whiskey,Glendalough ,80.0,Irish,Ireland,Other,f4d002b1-9fed-4e61-95af-9d0e4be2eb50,680569858368|680569858382
Glendalough Mountain Strength Poitin Irish Whiskey,Glendalough ,120.0,Irish,Ireland,Other,f4d002b1-9fed-4e61-95af-9d0e4be2eb50,680569858375|680569858399
Hochatown Distilling Co. Small Batch Straight Bourbon Whiskey,Hochatown Distilling Co.,90.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,680660844772
Hochatown Distilling Co. Single Barrel Straight Bourbon Whiskey,Hochatown Distilling Co.,120.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,680660844826
Hochatown Distilling Co. Bottled in Bond Straight Bourbon Whiskey,Hochatown Distilling Co.,100.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,680660844840
Flying Anvil Single Malt ,Flying Anvil,87.0,American,Other,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,680665967049|680685967032
Saint Liberty Bertie's Bear Gulch Straight Bourbon Whiskey,Saint Liberty,87.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,680750897725
Saint Liberty Josephine's Flat Head River Straight Rye Whiskey,Saint Liberty,91.0,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,680750897732
Saint Liberty Mary's Four Grain Straight Bourbon Whiskey,Saint Liberty,95.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,680750897756
Bradshaw Kentucky Straight Bourbon Whiskey,Bradshaw,103.8,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,681827905053|681827905183
Dutch Bourbon Whiskey,Dutch,90.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,681827905084
Bradshaw Kentucky Straight Rye Whiskey,Bradshaw,103.8,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,681827905206
Doom's American Whiskey Blended Whiskey,Doom's,100.0,American,Other,Other,0cac00fc-a7ab-4c0a-894a-c40bdd25fdc7,682017990293
Backbone Decade Down Anniversary Edition Straight Bourbon Whiskey,Backbone,110.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,682131901205
Berkshire Mountain Distillers Berkshire Bourbon Smoke and Peat Straight Bourbon Whiskey,Berkshire Mountain Distillers,86.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,682318748319
Kapahi Bourbon Whisky,Kapahi,93.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,683130010202|683130010219
Danfield's Private Reserve Canadian Blended Whisky 10 Year,Danfield's,80.0,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,683899109087|683899127104|683899127128
Gibson's Finest Canadian Whisky Rare 12 Year,Gibson's Finest,80.0,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,683899110069
Black Velvet Reserve Barrel Age Blended Canadian Whisky,Black Velvet,80.0,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,683899122574
Danfield's Limited Edition Small Batch Canadian Whisky 21 Year,Danfield's,80.0,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,683899846753
BTD Contraband Gulf Coast Moonshine Small Batch Corn Whiskey,BTD,90.0,American,Other,Other,e707f850-35eb-4d7c-8acf-1abe78d1a559,684417807966
BTD Good Earth Gulf Coast Bourbon Single Barrel Bourbon Whiskey,BTD,101.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,684417807973
LA1 Last Batch Louisiana Whiskey Small Batch Distilled,LA1,94.0,American,Other,Other,0cac00fc-a7ab-4c0a-894a-c40bdd25fdc7,684417807980
BTD Good Earth Gulf Coast Bourbon Small Batch Bourbon Whiskey,BTD,95.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,684417808031
Big Hart Bourbon,Big Hart,80.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,684417822082
Big Hart Light Whiskey,Big Hart,80.0,American,Other,Other,0cac00fc-a7ab-4c0a-894a-c40bdd25fdc7,684417822099
Ugly Dog Kentucky Bourbon Whiskey,Ugly Dog,80.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,684753037515|718910033352
Ugly Dog Peanut Butter Kentucky Bourbon Whiskey,Ugly Dog,70.0,American,Other,Other,12ca2047-c61c-49fb-afcc-291238c6bf9e,684753037522|718910033291
Two Tigers Premium Indian Whisky,Two Tigers,86.0,World,India,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,684753037584
Oppermann's Single Barrel Bourbon Whiskey,Oppermann's,96.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,684753037591
Royal Tiger Striaght Single Malt Whisky Double Casked,Royal Tiger,86.0,World,India,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,684753037607
Strait Whiskey Canadian Whisky,Strait,86.0,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,684966000146
Kinnard And Drake Straight Bourbon Whiskey,Kinnard And Drake,92.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,685167146565
Berkshire Mountain Distillers Two Lanterns American Whiskey,Berkshire Mountain Distillers,86.0,American,Other,Other,0cac00fc-a7ab-4c0a-894a-c40bdd25fdc7,685256226086
O.K.I. Reserve Blended Bourbon Whiskey,O.K.I.,100.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,685757530255
Blue Note Juke Joint Straight Bourbon Whiskey Unfiltered Small Batch,Blue Note,93.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,686091999913|688130375313
Blue Note Crossroads Straight Bourbon Whiskey,Blue Note,100.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,688130375306
Blue Note Juke Joint Uncut Bourbon Whiskey,Blue Note,117.3,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,688130753135
Nestville Hit & Run Whiskey 9 Year,Nestville ,80.0,American,Other,Other,0cac00fc-a7ab-4c0a-894a-c40bdd25fdc7,688201981153
Stranahan's Colorado Whiskey,Stranahan's,94.0,American,Other,Other,0cac00fc-a7ab-4c0a-894a-c40bdd25fdc7,689076854757|811538013574|811538013895|811538018234
Sunk Haze Single Malt Whiskey,Sunk Haze,88.0,American,Other,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,689466714999
Muckleyeye Small Batch Straight Bourbon Whiskey,Muckleyeye,90.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,691036608881
Muckleyeye Small Batch Straight Rye Whiskey,Muckleyeye,90.0,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,691036608898
Found North Cask Strength Whisky Batch 008 18 Year,Found North,124.4,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,691835100494
Found North Hover Hawk Cask Strength Whisky 15 Year,Found North,123.2,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,691835102092
Kaiyo 5 Wood Blended Japanese Whisky,Kaiyo,88.0,Japanese,Japan,Other,de5a94e4-b203-486e-bec7-5c092d50b039,691835124759
Steeple Ridge Sweet Mash Straight Rye Whiskey,Steeple Ridge,92.0,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,691835647814
Steeple Ridge Cask Strength Straight Rye Whiskey,Steeple Ridge,112.0,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,691835647913
Steeple Ridge Straight Bourbon Whiskey Finished in PX Sherry Casks,Steeple Ridge,96.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,691835648019
Steeple Ridge Tawny Port Barrel Finish Straight Bourbon Whiskey,Steeple Ridge,96.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,691835648118
Steeple Ridge Straight Wheat Whiskey 5 Year,Steeple Ridge,100.0,American,Other,Other,ae30dffe-975c-44de-a5a3-bd073d1c36bb,691835648217
Steeple Ridge Straight Rye Whiskey Finished in PX Sherry Casks,Steeple Ridge,96.0,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,691835648316
13th Century Straight Rye Whiskey Barrel Proof,Rye Whiskey,131.2,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,691835912523
Macaloney's Island Distillery Signature Selection Kildara,Macaloney's Caledonian,92.0,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,696852059619
Sheringham Distillery Single Grain Whisky Canadian,Sheringham Distillery,90.0,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,696852127387
James E. Pepper 1776 Straight Bourbon Whiskey 6 Year,James E. Pepper,92.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,696859014918
John Sullivan Irish Bourbon,John Sullivan,80.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,696859014932
Willie's Distillery Big Horn Bourbon Whiskey,Willie's Distillery,80.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,696859137419
Willie's Distillery Big Horn Bourbon Whiskey Variety Pack,Willie's Distillery,80.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,696859137440
Willie's Distillery Genuine Blended Canadian Whisky,Willie's Distillery,80.0,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,696859137464
Novacek 84 Proof Small-Batch Craft Whiskey,Novacek ,84.0,American,Other,Other,0cac00fc-a7ab-4c0a-894a-c40bdd25fdc7,697478461497
Casa Maestri Original Premium 1965 Limited Edition Canadian Whisky Flask,Casa Maestri,80.0,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,700064761243
Reserva de MFM Original Premium 1965 Limited Edition Canadian Whisky Flask,Reserva de MFM,80.0,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,700064761441|700064761458
Wemyss Malts Peat Chimney Blended Malt Scotch Whisky 12 Year,Wemyss Malts Peat Chimney,80.0,Scotch,Scotland,Other,999f58bb-d56f-4f44-9d27-c184ab6b4eb5,700220767799
Montannassee Corn White Lightning,Montannassee,80.0,American,Other,Other,e707f850-35eb-4d7c-8acf-1abe78d1a559,700358977589
Montana 1889 Whiskey,Montana 1889,80.0,American,Other,Other,0cac00fc-a7ab-4c0a-894a-c40bdd25fdc7,700358978197|700358978241
Bobcat Gold Bourbon Whiskey,Bobcat Gold,84.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,700358978203
Bobcat Gold Bourbon Whiskey Traveler,Bobcat Gold,84.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,700358978364
George Remus Straight Bourbon Whiskey,George Remus,94.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,700381690103|854054008075
Hooker's House Rye Straight Rye Whiskey,Hooker's House,94.0,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,700580994514
2nd Street Distilling Company Reeser's Rye Whiskey,2nd Street Distilling Company,80.0,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,700953744760
2nd Street Distilling Company R.J. Callahan Single Malt Whiskey,2nd Street Distilling Company,80.0,American,Other,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,700953745224
Silo Maverick Whiskey,Silo,90.0,American,Other,Other,0cac00fc-a7ab-4c0a-894a-c40bdd25fdc7,701748742886
Creek Water American Whiskey,Creek Water,100.0,American,Other,Other,0cac00fc-a7ab-4c0a-894a-c40bdd25fdc7,702565657322|860004691556
Heart of Mystic Cask Strength Single Barrel Bourbon Whiskey,Heart of Mystic,117.8,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,702565657353
Ichiro's Malt & Grain Chichibu Blended Whisky,Ichiro's,93.0,Japanese,Japan,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,703558800657
Monsho Pure Malt Whisky,Monsho,86.0,Japanese,Japan,Other,de5a94e4-b203-486e-bec7-5c092d50b039,703558800664
Monsho Peated Pure Malt Whisky,Monsho,86.0,Japanese,Japan,Other,de5a94e4-b203-486e-bec7-5c092d50b039,703558800688
easySpeak Spirits Blended Bourbon Whiskey,easySpeak Spirits,86.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,704679518032
Guidance Whiskey Small Batch,Guidance Whiskey,80.0,American,Other,Other,0cac00fc-a7ab-4c0a-894a-c40bdd25fdc7,704831593563
Majesty Georgia Bourbon Whiskey,Majesty,80.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,704846529076
James E. Pepper 1776 Barrel Proof Straight Rye Whiskey,James E. Pepper 1776,117.2,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,705105185378
McKenzie Rye Whiskey,McKenzie,91.0,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,705105441955
McKenzie Straight Bourbon Whiskey,McKenzie,91.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,705105442358
Roughstock Montana Whiskey,Roughstock,90.0,American,Other,Other,0cac00fc-a7ab-4c0a-894a-c40bdd25fdc7,705105865799
Stein Distillery Small Batch Straight Rye Whiskey,Stein Distillery,80.0,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,705105996646
Stein Distillery Small Batch Straight Bourbon Whiskey,Stein Distillery,80.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,705105996745
Navigator Straight Bourbon Whiskey,Navigator,86.6,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,706098052258
Barrel Bomb Bourbon Whiskey Finished in Wine Barrels Small Batch Tennessee Double Cask Sherry Cask Finished,Barrel Bomb,86.6,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,706098052265
Scapa Island Single Malt Scotch Whisky 10 Year,Scapa,80.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,706099900114
Prime Malt Single Malt Scotch Whisky 15 Year,Prime Malt,80.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,706099900145
World Whiskey Society Classic Collection Single Barrel Straight Bourbon Whiskey Finished in Tequila Cask 10 Year,World Whiskey Society,104.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,707568372128
Horos Bourbon Whiskey Golden Bull Edition,Horos,80.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,707568420348
